Latitude,Longitude,Year,Date,Time,DateT,UTC1,TIME,sunrise,sunset,daylight
66.87461666666667,-57.855963333333335,2022,6/11/2022,20:18:0,2022-11-06T20:18:00Z,2022-11-06 20:18,20:18:00,09:00:00,2023-04-03T23:00:00Z,1
66.87439666666667,-57.855486666666664,2022,6/11/2022,20:19:0,2022-11-06T20:19:00Z,2022-11-06 20:19,20:19:00,09:00:00,2023-04-03T23:00:00Z,1
66.87420166666666,-57.85499,2022,6/11/2022,20:20:2,2022-11-06T20:20:02Z,2022-11-06 20:20,20:20:02,09:00:00,2023-04-03T23:00:00Z,1
66.87402,-57.85444833333333,2022,6/11/2022,20:21:1,2022-11-06T20:21:01Z,2022-11-06 20:21,20:21:01,09:00:00,2023-04-03T23:00:00Z,1
66.87386666666667,-57.85385333333333,2022,6/11/2022,20:22:0,2022-11-06T20:22:00Z,2022-11-06 20:22,20:22:00,09:00:00,2023-04-03T23:00:00Z,1
66.87369,-57.85319333333333,2022,6/11/2022,20:23:0,2022-11-06T20:23:00Z,2022-11-06 20:23,20:23:00,09:00:00,2023-04-03T23:00:00Z,1
66.87353333333333,-57.85254833333333,2022,6/11/2022,20:24:1,2022-11-06T20:24:01Z,2022-11-06 20:24,20:24:01,09:00:00,2023-04-03T23:00:00Z,1
66.87339333333334,-57.851820000000004,2022,6/11/2022,20:25:0,2022-11-06T20:25:00Z,2022-11-06 20:25,20:25:00,09:00:00,2023-04-03T23:00:00Z,1
66.873265,-57.85101,2022,6/11/2022,20:26:0,2022-11-06T20:26:00Z,2022-11-06 20:26,20:26:00,09:00:00,2023-04-03T23:00:00Z,1
66.873155,-57.850105,2022,6/11/2022,20:27:1,2022-11-06T20:27:01Z,2022-11-06 20:27,20:27:01,09:00:00,2023-04-03T23:00:00Z,1
66.87305,-57.84916166666667,2022,6/11/2022,20:28:0,2022-11-06T20:28:00Z,2022-11-06 20:28,20:28:00,09:00:00,2023-04-03T23:00:00Z,1
66.87288333333333,-57.848166666666664,2022,6/11/2022,20:29:0,2022-11-06T20:29:00Z,2022-11-06 20:29,20:29:00,09:00:00,2023-04-03T23:00:00Z,1
66.87271333333334,-57.84694666666667,2022,6/11/2022,20:30:2,2022-11-06T20:30:02Z,2022-11-06 20:30,20:30:02,09:00:00,2023-04-03T23:00:00Z,1
66.872565,-57.845758333333336,2022,6/11/2022,20:31:0,2022-11-06T20:31:00Z,2022-11-06 20:31,20:31:00,09:00:00,2023-04-03T23:00:00Z,1
66.87238166666667,-57.84457666666667,2022,6/11/2022,20:32:0,2022-11-06T20:32:00Z,2022-11-06 20:32,20:32:00,09:00:00,2023-04-03T23:00:00Z,1
66.87219333333333,-57.843273333333336,2022,6/11/2022,20:33:1,2022-11-06T20:33:01Z,2022-11-06 20:33,20:33:01,09:00:00,2023-04-03T23:00:00Z,1
66.872015,-57.842061666666666,2022,6/11/2022,20:34:2,2022-11-06T20:34:02Z,2022-11-06 20:34,20:34:02,09:00:00,2023-04-03T23:00:00Z,1
66.87185,-57.840625,2022,6/11/2022,20:35:1,2022-11-06T20:35:01Z,2022-11-06 20:35,20:35:01,09:00:00,2023-04-03T23:00:00Z,1
66.87178166666666,-57.838453333333334,2022,6/11/2022,20:36:1,2022-11-06T20:36:01Z,2022-11-06 20:36,20:36:01,09:00:00,2023-04-03T23:00:00Z,1
66.87170666666667,-57.836193333333334,2022,6/11/2022,20:37:1,2022-11-06T20:37:01Z,2022-11-06 20:37,20:37:01,09:00:00,2023-04-03T23:00:00Z,1
66.87157166666667,-57.83411666666667,2022,6/11/2022,20:38:0,2022-11-06T20:38:00Z,2022-11-06 20:38,20:38:00,09:00:00,2023-04-03T23:00:00Z,1
66.87140166666667,-57.832208333333334,2022,6/11/2022,20:39:1,2022-11-06T20:39:01Z,2022-11-06 20:39,20:39:01,09:00:00,2023-04-03T23:00:00Z,1
66.871215,-57.83057,2022,6/11/2022,20:40:1,2022-11-06T20:40:01Z,2022-11-06 20:40,20:40:01,09:00:00,2023-04-03T23:00:00Z,1
66.87102166666666,-57.828981666666664,2022,6/11/2022,20:41:2,2022-11-06T20:41:02Z,2022-11-06 20:41,20:41:02,09:00:00,2023-04-03T23:00:00Z,1
66.870835,-57.8273,2022,6/11/2022,20:42:1,2022-11-06T20:42:01Z,2022-11-06 20:42,20:42:01,09:00:00,2023-04-03T23:00:00Z,1
66.87064,-57.825343333333336,2022,6/11/2022,20:43:0,2022-11-06T20:43:00Z,2022-11-06 20:43,20:43:00,09:00:00,2023-04-03T23:00:00Z,1
66.87043833333334,-57.82324166666667,2022,6/11/2022,20:44:0,2022-11-06T20:44:00Z,2022-11-06 20:44,20:44:00,09:00:00,2023-04-03T23:00:00Z,1
66.87024,-57.82080833333333,2022,6/11/2022,20:45:1,2022-11-06T20:45:01Z,2022-11-06 20:45,20:45:01,09:00:00,2023-04-03T23:00:00Z,1
66.87002333333334,-57.818331666666666,2022,6/11/2022,20:46:0,2022-11-06T20:46:00Z,2022-11-06 20:46,20:46:00,09:00:00,2023-04-03T23:00:00Z,1
66.86931333333334,-57.81594,2022,6/11/2022,20:47:1,2022-11-06T20:47:01Z,2022-11-06 20:47,20:47:01,09:00:00,2023-04-03T23:00:00Z,1
66.86796666666666,-57.81599166666667,2022,6/11/2022,20:48:1,2022-11-06T20:48:01Z,2022-11-06 20:48,20:48:01,09:00:00,2023-04-03T23:00:00Z,1
66.866495,-57.817865,2022,6/11/2022,20:49:0,2022-11-06T20:49:00Z,2022-11-06 20:49,20:49:00,09:00:00,2023-04-03T23:00:00Z,1
66.86461833333334,-57.82036333333333,2022,6/11/2022,20:50:1,2022-11-06T20:50:01Z,2022-11-06 20:50,20:50:01,09:00:00,2023-04-03T23:00:00Z,1
66.86262,-57.82301,2022,6/11/2022,20:51:0,2022-11-06T20:51:00Z,2022-11-06 20:51,20:51:00,09:00:00,2023-04-03T23:00:00Z,1
66.86043833333333,-57.825896666666665,2022,6/11/2022,20:52:1,2022-11-06T20:52:01Z,2022-11-06 20:52,20:52:01,09:00:00,2023-04-03T23:00:00Z,1
66.85825666666666,-57.82881666666667,2022,6/11/2022,20:53:1,2022-11-06T20:53:01Z,2022-11-06 20:53,20:53:01,09:00:00,2023-04-03T23:00:00Z,1
66.85608333333333,-57.831788333333336,2022,6/11/2022,20:54:1,2022-11-06T20:54:01Z,2022-11-06 20:54,20:54:01,09:00:00,2023-04-03T23:00:00Z,1
66.85391333333334,-57.83476666666667,2022,6/11/2022,20:55:0,2022-11-06T20:55:00Z,2022-11-06 20:55,20:55:00,09:00:00,2023-04-03T23:00:00Z,1
66.85171333333334,-57.83784166666667,2022,6/11/2022,20:56:1,2022-11-06T20:56:01Z,2022-11-06 20:56,20:56:01,09:00:00,2023-04-03T23:00:00Z,1
66.84951666666667,-57.840925,2022,6/11/2022,20:57:0,2022-11-06T20:57:00Z,2022-11-06 20:57,20:57:00,09:00:00,2023-04-03T23:00:00Z,1
66.84726666666667,-57.844098333333335,2022,6/11/2022,20:58:1,2022-11-06T20:58:01Z,2022-11-06 20:58,20:58:01,09:00:00,2023-04-03T23:00:00Z,1
66.84507333333333,-57.847155,2022,6/11/2022,20:59:1,2022-11-06T20:59:01Z,2022-11-06 20:59,20:59:01,09:00:00,2023-04-03T23:00:00Z,1
66.84283833333333,-57.85028166666667,2022,6/11/2022,21:0:1,2022-11-06T21:00:01Z,2022-11-06 21:00,21:00:01,09:00:00,2023-04-03T23:00:00Z,1
66.84060333333333,-57.85324833333333,2022,6/11/2022,21:1:1,2022-11-06T21:01:01Z,2022-11-06 21:01,21:01:01,09:00:00,2023-04-03T23:00:00Z,1
66.83841166666667,-57.85615,2022,6/11/2022,21:2:1,2022-11-06T21:02:01Z,2022-11-06 21:02,21:02:01,09:00:00,2023-04-03T23:00:00Z,1
66.83618166666666,-57.859065,2022,6/11/2022,21:3:0,2022-11-06T21:03:00Z,2022-11-06 21:03,21:03:00,09:00:00,2023-04-03T23:00:00Z,1
66.833925,-57.86201666666667,2022,6/11/2022,21:4:0,2022-11-06T21:04:00Z,2022-11-06 21:04,21:04:00,09:00:00,2023-04-03T23:00:00Z,1
66.831655,-57.86493333333333,2022,6/11/2022,21:5:1,2022-11-06T21:05:01Z,2022-11-06 21:05,21:05:01,09:00:00,2023-04-03T23:00:00Z,1
66.82944,-57.86769833333334,2022,6/11/2022,21:6:1,2022-11-06T21:06:01Z,2022-11-06 21:06,21:06:01,09:00:00,2023-04-03T23:00:00Z,1
66.82730333333333,-57.87030333333333,2022,6/11/2022,21:7:0,2022-11-06T21:07:00Z,2022-11-06 21:07,21:07:00,09:00:00,2023-04-03T23:00:00Z,1
66.825055,-57.87304,2022,6/11/2022,21:8:1,2022-11-06T21:08:01Z,2022-11-06 21:08,21:08:01,09:00:00,2023-04-03T23:00:00Z,1
66.82284,-57.87578333333333,2022,6/11/2022,21:9:1,2022-11-06T21:09:01Z,2022-11-06 21:09,21:09:01,09:00:00,2023-04-03T23:00:00Z,1
66.82061333333333,-57.87854333333333,2022,6/11/2022,21:10:1,2022-11-06T21:10:01Z,2022-11-06 21:10,21:10:01,09:00:00,2023-04-03T23:00:00Z,1
66.81841333333334,-57.88127,2022,6/11/2022,21:11:0,2022-11-06T21:11:00Z,2022-11-06 21:11,21:11:00,09:00:00,2023-04-03T23:00:00Z,1
66.81615333333333,-57.884045,2022,6/11/2022,21:12:1,2022-11-06T21:12:01Z,2022-11-06 21:12,21:12:01,09:00:00,2023-04-03T23:00:00Z,1
66.81401333333334,-57.886665,2022,6/11/2022,21:13:0,2022-11-06T21:13:00Z,2022-11-06 21:13,21:13:00,09:00:00,2023-04-03T23:00:00Z,1
66.81172,-57.889505,2022,6/11/2022,21:14:1,2022-11-06T21:14:01Z,2022-11-06 21:14,21:14:01,09:00:00,2023-04-03T23:00:00Z,1
66.80953833333334,-57.89212833333333,2022,6/11/2022,21:15:0,2022-11-06T21:15:00Z,2022-11-06 21:15,21:15:00,09:00:00,2023-04-03T23:00:00Z,1
66.80732166666667,-57.89478,2022,6/11/2022,21:16:1,2022-11-06T21:16:01Z,2022-11-06 21:16,21:16:01,09:00:00,2023-04-03T23:00:00Z,1
66.80510333333334,-57.897405,2022,6/11/2022,21:17:1,2022-11-06T21:17:01Z,2022-11-06 21:17,21:17:01,09:00:00,2023-04-03T23:00:00Z,1
66.80294666666667,-57.89998166666667,2022,6/11/2022,21:18:0,2022-11-06T21:18:00Z,2022-11-06 21:18,21:18:00,09:00:00,2023-04-03T23:00:00Z,1
66.800765,-57.902611666666665,2022,6/11/2022,21:19:0,2022-11-06T21:19:00Z,2022-11-06 21:19,21:19:00,09:00:00,2023-04-03T23:00:00Z,1
66.79862,-57.905155,2022,6/11/2022,21:20:0,2022-11-06T21:20:00Z,2022-11-06 21:20,21:20:00,09:00:00,2023-04-03T23:00:00Z,1
66.79636666666667,-57.907845,2022,6/11/2022,21:21:1,2022-11-06T21:21:01Z,2022-11-06 21:21,21:21:01,09:00:00,2023-04-03T23:00:00Z,1
66.79418,-57.91041,2022,6/11/2022,21:22:1,2022-11-06T21:22:01Z,2022-11-06 21:22,21:22:01,09:00:00,2023-04-03T23:00:00Z,1
66.79200166666666,-57.912861666666664,2022,6/11/2022,21:23:1,2022-11-06T21:23:01Z,2022-11-06 21:23,21:23:01,09:00:00,2023-04-03T23:00:00Z,1
66.78980666666666,-57.915396666666666,2022,6/11/2022,21:24:0,2022-11-06T21:24:00Z,2022-11-06 21:24,21:24:00,09:00:00,2023-04-03T23:00:00Z,1
66.78752833333333,-57.917993333333335,2022,6/11/2022,21:25:1,2022-11-06T21:25:01Z,2022-11-06 21:25,21:25:01,09:00:00,2023-04-03T23:00:00Z,1
66.78530333333333,-57.92054,2022,6/11/2022,21:26:1,2022-11-06T21:26:01Z,2022-11-06 21:26,21:26:01,09:00:00,2023-04-03T23:00:00Z,1
66.78309833333333,-57.923105,2022,6/11/2022,21:27:0,2022-11-06T21:27:00Z,2022-11-06 21:27,21:27:00,09:00:00,2023-04-03T23:00:00Z,1
66.78088666666666,-57.925675,2022,6/11/2022,21:28:1,2022-11-06T21:28:01Z,2022-11-06 21:28,21:28:01,09:00:00,2023-04-03T23:00:00Z,1
66.77864333333333,-57.928365,2022,6/11/2022,21:29:1,2022-11-06T21:29:01Z,2022-11-06 21:29,21:29:01,09:00:00,2023-04-03T23:00:00Z,1
66.77633166666666,-57.93116,2022,6/11/2022,21:30:2,2022-11-06T21:30:02Z,2022-11-06 21:30,21:30:02,09:00:00,2023-04-03T23:00:00Z,1
66.77422333333334,-57.93371833333333,2022,6/11/2022,21:31:0,2022-11-06T21:31:00Z,2022-11-06 21:31,21:31:00,09:00:00,2023-04-03T23:00:00Z,1
66.77200833333333,-57.93647,2022,6/11/2022,21:32:0,2022-11-06T21:32:00Z,2022-11-06 21:32,21:32:00,09:00:00,2023-04-03T23:00:00Z,1
66.76972833333333,-57.939345,2022,6/11/2022,21:33:2,2022-11-06T21:33:02Z,2022-11-06 21:33,21:33:02,09:00:00,2023-04-03T23:00:00Z,1
66.767565,-57.94208,2022,6/11/2022,21:34:0,2022-11-06T21:34:00Z,2022-11-06 21:34,21:34:00,09:00:00,2023-04-03T23:00:00Z,1
66.76535333333334,-57.944808333333334,2022,6/11/2022,21:35:0,2022-11-06T21:35:00Z,2022-11-06 21:35,21:35:00,09:00:00,2023-04-03T23:00:00Z,1
66.76316,-57.947515,2022,6/11/2022,21:36:0,2022-11-06T21:36:00Z,2022-11-06 21:36,21:36:00,09:00:00,2023-04-03T23:00:00Z,1
66.76101,-57.95008833333333,2022,6/11/2022,21:37:0,2022-11-06T21:37:00Z,2022-11-06 21:37,21:37:00,09:00:00,2023-04-03T23:00:00Z,1
66.75874833333333,-57.952888333333334,2022,6/11/2022,21:38:1,2022-11-06T21:38:01Z,2022-11-06 21:38,21:38:01,09:00:00,2023-04-03T23:00:00Z,1
66.75659666666667,-57.955556666666666,2022,6/11/2022,21:39:1,2022-11-06T21:39:01Z,2022-11-06 21:39,21:39:01,09:00:00,2023-04-03T23:00:00Z,1
66.75445666666667,-57.958225,2022,6/11/2022,21:40:1,2022-11-06T21:40:01Z,2022-11-06 21:40,21:40:01,09:00:00,2023-04-03T23:00:00Z,1
66.75228666666666,-57.96095833333333,2022,6/11/2022,21:41:0,2022-11-06T21:41:00Z,2022-11-06 21:41,21:41:00,09:00:00,2023-04-03T23:00:00Z,1
66.75010166666667,-57.963685,2022,6/11/2022,21:42:1,2022-11-06T21:42:01Z,2022-11-06 21:42,21:42:01,09:00:00,2023-04-03T23:00:00Z,1
66.74789,-57.96649,2022,6/11/2022,21:43:2,2022-11-06T21:43:02Z,2022-11-06 21:43,21:43:02,09:00:00,2023-04-03T23:00:00Z,1
66.74574,-57.96928333333334,2022,6/11/2022,21:44:1,2022-11-06T21:44:01Z,2022-11-06 21:44,21:44:01,09:00:00,2023-04-03T23:00:00Z,1
66.743575,-57.97204333333333,2022,6/11/2022,21:45:1,2022-11-06T21:45:01Z,2022-11-06 21:45,21:45:01,09:00:00,2023-04-03T23:00:00Z,1
66.74143166666667,-57.97477666666666,2022,6/11/2022,21:46:1,2022-11-06T21:46:01Z,2022-11-06 21:46,21:46:01,09:00:00,2023-04-03T23:00:00Z,1
66.73970166666666,-57.977063333333334,2022,6/11/2022,21:47:0,2022-11-06T21:47:00Z,2022-11-06 21:47,21:47:00,09:00:00,2023-04-03T23:00:00Z,1
66.73822166666666,-57.97906833333333,2022,6/11/2022,21:48:1,2022-11-06T21:48:01Z,2022-11-06 21:48,21:48:01,09:00:00,2023-04-03T23:00:00Z,1
66.73689333333333,-57.980898333333336,2022,6/11/2022,21:49:0,2022-11-06T21:49:00Z,2022-11-06 21:49,21:49:00,09:00:00,2023-04-03T23:00:00Z,1
66.73563,-57.98272333333333,2022,6/11/2022,21:50:1,2022-11-06T21:50:01Z,2022-11-06 21:50,21:50:01,09:00:00,2023-04-03T23:00:00Z,1
66.73454833333334,-57.98491333333333,2022,6/11/2022,21:51:1,2022-11-06T21:51:01Z,2022-11-06 21:51,21:51:01,09:00:00,2023-04-03T23:00:00Z,1
66.73345666666667,-57.987136666666665,2022,6/11/2022,21:52:1,2022-11-06T21:52:01Z,2022-11-06 21:52,21:52:01,09:00:00,2023-04-03T23:00:00Z,1
66.73237833333333,-57.9893,2022,6/11/2022,21:53:1,2022-11-06T21:53:01Z,2022-11-06 21:53,21:53:01,09:00:00,2023-04-03T23:00:00Z,1
66.73119833333334,-57.99167166666667,2022,6/11/2022,21:54:0,2022-11-06T21:54:00Z,2022-11-06 21:54,21:54:00,09:00:00,2023-04-03T23:00:00Z,1
66.72982833333333,-57.99435833333333,2022,6/11/2022,21:55:1,2022-11-06T21:55:01Z,2022-11-06 21:55,21:55:01,09:00:00,2023-04-03T23:00:00Z,1
66.72830333333333,-57.997303333333335,2022,6/11/2022,21:56:0,2022-11-06T21:56:00Z,2022-11-06 21:56,21:56:00,09:00:00,2023-04-03T23:00:00Z,1
66.72692833333333,-58.00007333333333,2022,6/11/2022,21:57:0,2022-11-06T21:57:00Z,2022-11-06 21:57,21:57:00,09:00:00,2023-04-03T23:00:00Z,1
66.72587666666666,-58.00228833333333,2022,6/11/2022,21:58:0,2022-11-06T21:58:00Z,2022-11-06 21:58,21:58:00,09:00:00,2023-04-03T23:00:00Z,1
66.72497333333334,-58.004205,2022,6/11/2022,21:59:1,2022-11-06T21:59:01Z,2022-11-06 21:59,21:59:01,09:00:00,2023-04-03T23:00:00Z,1
66.724125,-58.00602333333333,2022,6/11/2022,22:0:0,2022-11-06T22:00:00Z,2022-11-06 22:00,22:00:00,09:00:00,2023-04-03T23:00:00Z,1
66.72334666666667,-58.007756666666666,2022,6/11/2022,22:1:0,2022-11-06T22:01:00Z,2022-11-06 22:01,22:01:00,09:00:00,2023-04-03T23:00:00Z,1
66.72264,-58.00935833333333,2022,6/11/2022,22:2:0,2022-11-06T22:02:00Z,2022-11-06 22:02,22:02:00,09:00:00,2023-04-03T23:00:00Z,1
66.72191,-58.010995,2022,6/11/2022,22:3:0,2022-11-06T22:03:00Z,2022-11-06 22:03,22:03:00,09:00:00,2023-04-03T23:00:00Z,1
66.68998166666667,-58.083815,2022,6/11/2022,22:52:1,2022-11-06T22:52:01Z,2022-11-06 22:52,22:52:01,09:00:00,2023-04-03T23:00:00Z,1
66.68993333333333,-58.08428333333333,2022,6/11/2022,22:53:0,2022-11-06T22:53:00Z,2022-11-06 22:53,22:53:00,09:00:00,2023-04-03T23:00:00Z,1
66.68986333333334,-58.08468666666667,2022,6/11/2022,22:54:2,2022-11-06T22:54:02Z,2022-11-06 22:54,22:54:02,09:00:00,2023-04-03T23:00:00Z,1
66.68980166666667,-58.085168333333336,2022,6/11/2022,22:55:1,2022-11-06T22:55:01Z,2022-11-06 22:55,22:55:01,09:00:00,2023-04-03T23:00:00Z,1
66.68962833333333,-58.08588,2022,6/11/2022,22:56:0,2022-11-06T22:56:00Z,2022-11-06 22:56,22:56:00,09:00:00,2023-04-03T23:00:00Z,1
66.689375,-58.086615,2022,6/11/2022,22:57:0,2022-11-06T22:57:00Z,2022-11-06 22:57,22:57:00,09:00:00,2023-04-03T23:00:00Z,1
66.68914,-58.087453333333336,2022,6/11/2022,22:58:1,2022-11-06T22:58:01Z,2022-11-06 22:58,22:58:01,09:00:00,2023-04-03T23:00:00Z,1
66.68893166666666,-58.08826666666667,2022,6/11/2022,22:59:0,2022-11-06T22:59:00Z,2022-11-06 22:59,22:59:00,09:00:00,2023-04-03T23:00:00Z,1
66.688715,-58.089101666666664,2022,6/11/2022,23:0:0,2022-11-06T23:00:00Z,2022-11-06 23:00,23:00:00,09:00:00,2023-04-03T23:00:00Z,1
66.688465,-58.08996166666667,2022,6/11/2022,23:1:0,2022-11-06T23:01:00Z,2022-11-06 23:01,23:01:00,09:00:00,2023-04-03T23:00:00Z,1
66.68823,-58.09082166666666,2022,6/11/2022,23:2:1,2022-11-06T23:02:01Z,2022-11-06 23:02,23:02:01,09:00:00,2023-04-03T23:00:00Z,1
66.68798833333334,-58.091726666666666,2022,6/11/2022,23:3:0,2022-11-06T23:03:00Z,2022-11-06 23:03,23:03:00,09:00:00,2023-04-03T23:00:00Z,1
66.68772833333334,-58.092695,2022,6/11/2022,23:4:0,2022-11-06T23:04:00Z,2022-11-06 23:04,23:04:00,09:00:00,2023-04-03T23:00:00Z,1
66.68738333333333,-58.093743333333336,2022,6/11/2022,23:5:1,2022-11-06T23:05:01Z,2022-11-06 23:05,23:05:01,09:00:00,2023-04-03T23:00:00Z,1
66.686895,-58.095165,2022,6/11/2022,23:6:1,2022-11-06T23:06:01Z,2022-11-06 23:06,23:06:01,09:00:00,2023-04-03T23:00:00Z,1
66.68634,-58.096891666666664,2022,6/11/2022,23:7:1,2022-11-06T23:07:01Z,2022-11-06 23:07,23:07:01,09:00:00,2023-04-03T23:00:00Z,1
66.68586833333333,-58.09854833333333,2022,6/11/2022,23:8:1,2022-11-06T23:08:01Z,2022-11-06 23:08,23:08:01,09:00:00,2023-04-03T23:00:00Z,1
66.68548833333334,-58.100138333333334,2022,6/11/2022,23:9:0,2022-11-06T23:09:00Z,2022-11-06 23:09,23:09:00,09:00:00,2023-04-03T23:00:00Z,1
66.68512333333334,-58.10156333333333,2022,6/11/2022,23:10:1,2022-11-06T23:10:01Z,2022-11-06 23:10,23:10:01,09:00:00,2023-04-03T23:00:00Z,1
66.68470333333333,-58.10317333333333,2022,6/11/2022,23:11:0,2022-11-06T23:11:00Z,2022-11-06 23:11,23:11:00,09:00:00,2023-04-03T23:00:00Z,1
66.68424666666667,-58.10474333333333,2022,6/11/2022,23:12:1,2022-11-06T23:12:01Z,2022-11-06 23:12,23:12:01,09:00:00,2023-04-03T23:00:00Z,1
66.68369833333334,-58.10653833333333,2022,6/11/2022,23:13:1,2022-11-06T23:13:01Z,2022-11-06 23:13,23:13:01,09:00:00,2023-04-03T23:00:00Z,1
66.68311,-58.10853,2022,6/11/2022,23:14:1,2022-11-06T23:14:01Z,2022-11-06 23:14,23:14:01,09:00:00,2023-04-03T23:00:00Z,1
66.68255666666667,-58.110373333333335,2022,6/11/2022,23:15:1,2022-11-06T23:15:01Z,2022-11-06 23:15,23:15:01,09:00:00,2023-04-03T23:00:00Z,1
66.68206666666667,-58.112085,2022,6/11/2022,23:16:0,2022-11-06T23:16:00Z,2022-11-06 23:16,23:16:00,09:00:00,2023-04-03T23:00:00Z,1
66.681755,-58.114533333333334,2022,6/11/2022,23:17:0,2022-11-06T23:17:00Z,2022-11-06 23:17,23:17:00,09:00:00,2023-04-03T23:00:00Z,1
66.68215333333333,-58.11775166666666,2022,6/11/2022,23:18:0,2022-11-06T23:18:00Z,2022-11-06 23:18,23:18:00,09:00:00,2023-04-03T23:00:00Z,1
66.68278666666667,-58.121855,2022,6/11/2022,23:19:1,2022-11-06T23:19:01Z,2022-11-06 23:19,23:19:01,09:00:00,2023-04-03T23:00:00Z,1
66.68347833333333,-58.12645666666667,2022,6/11/2022,23:20:0,2022-11-06T23:20:00Z,2022-11-06 23:20,23:20:00,09:00:00,2023-04-03T23:00:00Z,1
66.684165,-58.13204833333333,2022,6/11/2022,23:21:1,2022-11-06T23:21:01Z,2022-11-06 23:21,23:21:01,09:00:00,2023-04-03T23:00:00Z,1
66.68458666666666,-58.13791833333333,2022,6/11/2022,23:22:1,2022-11-06T23:22:01Z,2022-11-06 23:22,23:22:01,09:00:00,2023-04-03T23:00:00Z,1
66.68509666666667,-58.143765,2022,6/11/2022,23:23:1,2022-11-06T23:23:01Z,2022-11-06 23:23,23:23:01,09:00:00,2023-04-03T23:00:00Z,1
66.68579833333334,-58.149565,2022,6/11/2022,23:24:0,2022-11-06T23:24:00Z,2022-11-06 23:24,23:24:00,09:00:00,2023-04-03T23:00:00Z,1
66.68584333333334,-58.15544333333333,2022,6/11/2022,23:25:0,2022-11-06T23:25:00Z,2022-11-06 23:25,23:25:00,09:00:00,2023-04-03T23:00:00Z,1
66.68545833333333,-58.16151166666667,2022,6/11/2022,23:26:2,2022-11-06T23:26:02Z,2022-11-06 23:26,23:26:02,09:00:00,2023-04-03T23:00:00Z,1
66.685925,-58.16715666666666,2022,6/11/2022,23:27:1,2022-11-06T23:27:01Z,2022-11-06 23:27,23:27:01,09:00:00,2023-04-03T23:00:00Z,1
66.686935,-58.17249666666667,2022,6/11/2022,23:28:0,2022-11-06T23:28:00Z,2022-11-06 23:28,23:28:00,09:00:00,2023-04-03T23:00:00Z,1
66.68792,-58.177931666666666,2022,6/11/2022,23:29:1,2022-11-06T23:29:01Z,2022-11-06 23:29,23:29:01,09:00:00,2023-04-03T23:00:00Z,1
66.688065,-58.18313833333333,2022,6/11/2022,23:30:1,2022-11-06T23:30:01Z,2022-11-06 23:30,23:30:01,09:00:00,2023-04-03T23:00:00Z,1
66.68717166666667,-58.18490166666667,2022,6/11/2022,23:31:1,2022-11-06T23:31:01Z,2022-11-06 23:31,23:31:01,09:00:00,2023-04-03T23:00:00Z,1
66.68663666666667,-58.18699,2022,6/11/2022,23:32:1,2022-11-06T23:32:01Z,2022-11-06 23:32,23:32:01,09:00:00,2023-04-03T23:00:00Z,1
66.68663666666667,-58.189611666666664,2022,6/11/2022,23:33:0,2022-11-06T23:33:00Z,2022-11-06 23:33,23:33:00,09:00:00,2023-04-03T23:00:00Z,1
66.68706666666667,-58.19275,2022,6/11/2022,23:34:0,2022-11-06T23:34:00Z,2022-11-06 23:34,23:34:00,09:00:00,2023-04-03T23:00:00Z,1
66.68763333333334,-58.19733166666666,2022,6/11/2022,23:35:1,2022-11-06T23:35:01Z,2022-11-06 23:35,23:35:01,09:00:00,2023-04-03T23:00:00Z,1
66.68831,-58.203295,2022,6/11/2022,23:36:1,2022-11-06T23:36:01Z,2022-11-06 23:36,23:36:01,09:00:00,2023-04-03T23:00:00Z,1
66.68906166666666,-58.209815,2022,6/11/2022,23:37:1,2022-11-06T23:37:01Z,2022-11-06 23:37,23:37:01,09:00:00,2023-04-03T23:00:00Z,1
66.68982833333334,-58.21675,2022,6/11/2022,23:38:0,2022-11-06T23:38:00Z,2022-11-06 23:38,23:38:00,09:00:00,2023-04-03T23:00:00Z,1
66.69059666666666,-58.223616666666665,2022,6/11/2022,23:39:0,2022-11-06T23:39:00Z,2022-11-06 23:39,23:39:00,09:00:00,2023-04-03T23:00:00Z,1
66.69135666666666,-58.23037166666667,2022,6/11/2022,23:40:0,2022-11-06T23:40:00Z,2022-11-06 23:40,23:40:00,09:00:00,2023-04-03T23:00:00Z,1
66.69213833333333,-58.23753166666667,2022,6/11/2022,23:41:1,2022-11-06T23:41:01Z,2022-11-06 23:41,23:41:01,09:00:00,2023-04-03T23:00:00Z,1
66.69290666666667,-58.244413333333334,2022,6/11/2022,23:42:1,2022-11-06T23:42:01Z,2022-11-06 23:42,23:42:01,09:00:00,2023-04-03T23:00:00Z,1
66.69363666666666,-58.25115,2022,6/11/2022,23:43:1,2022-11-06T23:43:01Z,2022-11-06 23:43,23:43:01,09:00:00,2023-04-03T23:00:00Z,1
66.69440333333333,-58.257995,2022,6/11/2022,23:44:1,2022-11-06T23:44:01Z,2022-11-06 23:44,23:44:01,09:00:00,2023-04-03T23:00:00Z,1
66.695205,-58.265055,2022,6/11/2022,23:45:2,2022-11-06T23:45:02Z,2022-11-06 23:45,23:45:02,09:00:00,2023-04-03T23:00:00Z,1
66.69595333333334,-58.27182,2022,6/11/2022,23:46:1,2022-11-06T23:46:01Z,2022-11-06 23:46,23:46:01,09:00:00,2023-04-03T23:00:00Z,1
66.69668833333333,-58.2786,2022,6/11/2022,23:47:1,2022-11-06T23:47:01Z,2022-11-06 23:47,23:47:01,09:00:00,2023-04-03T23:00:00Z,1
